242.543,280.141,223.752,270.938,2007_NEW_YORK,NEW_YORK,2007
241.618,283.881,217.934,267.031,2007_NORTH_CAROLINA,NORTH_CAROLINA,2007
245.416,291.562,226.325,252.348,2007_NORTH_DAKOTA,NORTH_DAKOTA,2007
244.533,284.852,225.667,269.735,2007_OHIO,OHIO,2007
236.802,274.535,216.956,270.142,2007_OKLAHOMA,OKLAHOMA,2007
236.04,283.826,215.017,250.753,2007_OREGON,OREGON,2007
244.001,286.167,226.354,263.546,2007_PENNSYLVANIA,PENNSYLVANIA,2007
235.878,275.387,218.761,259.137,2007_RHODE_ISLAND,RHODE_ISLAND,2007
237.107,281.504,213.837,268.018,2007_SOUTH_CAROLINA,SOUTH_CAROLINA,2007
241.213,288.464,223.399,267.979,2007_SOUTH_DAKOTA,SOUTH_DAKOTA,2007
232.754,273.979,215.749,259.547,2007_TENNESSEE,TENNESSEE,2007
242.34,285.871,219.604,265.71,2007_TEXAS,TEXAS,2007
239.405,281.087,221.261,267.666,2007_UTAH,UTAH,2007
246.357,291.011,228.249,258.321,2007_VERMONT,VERMONT,2007
243.521,287.626,227.137,257.421,2007_VIRGINIA,VIRGINIA,2007
242.542,284.863,223.999,269.597,2007_WASHINGTON,WASHINGTON,2007
236.338,270.084,215.131,259.162,2007_WEST_VIRGINIA,WEST_VIRGINIA,2007
244.181,285.618,223.318,260.813,2007_WISCONSIN,WISCONSIN,2007
243.867,286.988,225.289,262.228,2007_WYOMING,WYOMING,2007
225.071,262.211,207.752,273.046,2005_ALABAMA,ALABAMA,2005
235.511,278.959,211.061,266.879,2005_ALASKA,ALASKA,2005
229.801,274.305,207.143,264.948,2005_ARIZONA,ARIZONA,2005
235.545,271.636,217.072,254.999,2005_ARKANSAS,ARKANSAS,2005
230.367,268.558,206.512,264.185,2005_CALIFORNIA,CALIFORNIA,2005
239.216,280.824,223.656,266.226,2005_COLORADO,COLORADO,2005
242.121,281.069,225.753,251.978,2005_CONNECTICUT,CONNECTICUT,2005
